"ACTR2",0.0002443753133965
"ACTR3",1.17466963989465e-05
"ACTR3B",0.0225868503842669
"ACTR3C",NA
"ACTR5",NA
"ACTR6",NA
"ACTR8",NA
"ACTRT1",NA
"ACTRT2",NA
"ACTRT3",NA
"ACVR1",NA
"ACVR1B",NA
"ACVR1C",NA
"ACVR2A",NA
"ACVR2B",NA
"ACVRL1",NA
"ACY1",NA
"ACY3",0.62643646613658
"ACYP1",8.29257678002852e-05
"ACYP2",0.735250293610244
"ADA",0.998074027644656
"ADA2",2.31968405481088e-05
"ADAD1",NA
"ADAD2",NA
"ADAL",NA
"ADAM10",0.833617353790555
"ADAM11",NA
"ADAM12",NA
"ADAM15",NA
"ADAM17",0.00562337201236081
"ADAM18",NA
"ADAM19",NA
"ADAM2",NA
"ADAM20",NA
"ADAM21",NA
"ADAM22",0.515469358755848
"ADAM23",0.261283862659594
"ADAM28",NA
"ADAM29",NA
"ADAM30",NA
"ADAM32",NA
"ADAM33",NA
"ADAM7",NA
"ADAM8",NA
"ADAM9",8.93167996601807e-08
"ADAMDEC1",NA
"ADAMTS1",NA
"ADAMTS10",NA
"ADAMTS12",NA
"ADAMTS13",NA
"ADAMTS14",NA
"ADAMTS15",NA
"ADAMTS16",NA
"ADAMTS17",NA
"ADAMTS18",NA
"ADAMTS19",NA
"ADAMTS2",NA
"ADAMTS20",NA
"ADAMTS3",NA
"ADAMTS4",NA
"ADAMTS5",NA
"ADAMTS6",NA
"ADAMTS7",NA
"ADAMTS8",NA
"ADAMTS9",NA
"ADAMTSL1",NA
"ADAMTSL2",NA
"ADAMTSL3",NA
"ADAMTSL4",NA
"ADAMTSL5",NA
"ADAP1",0.740042216081409
"ADAP2",NA
"ADAR",0.99981207869884
"ADARB1",0.674322537366114
"ADARB2",NA
"ADAT1",NA
"ADAT2",NA
"ADAT3",NA
"ADCK1",NA
"ADCK2",NA
"ADCK5",NA
"ADCY1",NA
"ADCY10",NA
"ADCY2",0.0037451284800128
"ADCY3",NA
"ADCY4",NA
"ADCY5",NA
"ADCY6",NA
"ADCY7",NA
"ADCY8",0.650751984611368
"ADCY9",NA
"ADCYAP1",NA
"ADCYAP1R1",0.990399140479462
"ADD1",0.634827434716598
"ADD2",0.57716141155322
"ADD3",0.80225246202859
"ADGB",NA
"ADGRA1",NA
"ADGRA2",NA
"ADGRA3",NA
"ADGRB1",0.0369901767695304
"ADGRB2",NA
"ADGRB3",NA
"ADGRD1",NA
"ADGRD2",NA
"ADGRE1",NA
"ADGRE2",NA
"ADGRE3",NA
"ADGRE5",0.000203118613576288
"ADGRF1",NA
"ADGRF2",NA
"ADGRF3",NA
"ADGRF4",NA
"ADGRF5",NA
"ADGRG1",0.116578928010068
"ADGRG2",NA
"ADGRG3",NA
"ADGRG4",NA
"ADGRG5",NA
"ADGRG6",NA
"ADGRG7",NA
"ADGRL1",0.999275325197828
"ADGRL2",0.165154068876497
"ADGRL3",0.225393188388805
"ADGRL4",NA
"ADGRV1",NA
"ADH1A",NA
"ADH1B",0.25628407214783
"ADH1C",NA
"ADH4",NA
"ADH5",0.618982686076566
"ADH6",NA
"ADH7",NA
"ADHFE1",0.657760561548331
"ADI1",0.867838979678556
"ADIG",NA
"ADIPOQ",NA
"ADIPOR1",NA
"ADIPOR2",NA
"ADIRF",NA
"ADK",0.981339196374381
"ADM",NA
"ADM2",NA
"ADM5",NA
"ADNP",0.00335562578176408
"ADNP2",NA
"ADO",0.387494672622607
"ADORA1",NA
"ADORA2A",NA
"ADORA2B",NA
"ADORA3",NA
"ADPGK",0.0376379455316896
"ADPRH",0.000637783506124053
"ADPRHL1",NA
"ADPRHL2",0.873416661906167
"ADPRM",NA
"ADRA1A",NA
"ADRA1B",NA
"ADRA1D",NA
"ADRA2A",NA
"ADRA2B",NA
"ADRA2C",NA
"ADRB1",NA
"ADRB2",NA
"ADRB3",NA
"ADRM1",0.599498140329005
"ADSL",0.996871137632557
"ADSS",0.529292822128516
"ADSSL1",0.911599407723409
"ADTRP",NA
"AEBP1",0.835542857204238
"AEBP2",NA
"AEN",NA
"AFAP1",6.10726050730144e-06
"AFAP1L1",NA
"AFAP1L2",0.135617898907868
"AFDN",0.046433711957434
"AFF1",NA
"AFF2",NA
"AFF3",NA
"AFF4",NA
"AFG3L2",0.0286231089093463
"AFM",0.0115397792424588
"AFMID",NA
"AFP",NA
"AFTPH",0.659126689766972
"AGA",0.99897172378307
"AGAP1",0.298296672640253
"AGAP11",NA
"AGAP2",0.747912663663315
"AGAP3",0.328482081536122
"AGAP4",NA
"AGAP5",NA
"AGAP6",NA
"AGAP9",NA
"AGBL1",NA
"AGBL2",NA
"AGBL3",NA
"AGBL4",NA
"AGBL5",NA
"AGER",NA
"AGFG1",0.366966377997035
"AGFG2",0.910160004930984
"AGGF1",NA
"AGK",0.971759178544929
"AGL",0.759500906552499
"AGMAT",NA
"AGMO",NA
"AGO1",0.12052388685122
"AGO2",0.143463319741113
"AGO3",0.635542072568798
"AGO4",NA
"AGPAT1",0.12777729722085
"AGPAT2",NA
"AGPAT3",0.999947805249042
"AGPAT4",0.959599919188016
"AGPAT5",0.490084691788051
"AGPS",0.0228875385036747
"AGR2",NA
"AGR3",NA
"AGRN",0.759792197124259
"AGRP",NA
"AGT",0.220268277439693
"AGTPBP1",NA
"AGTR1",NA
"AGTR2",NA
"AGTRAP",0.0263383585114574
"AGXT",NA
"AGXT2",NA
"AHCTF1",0.271662240477791
"AHCY",0.96606840079601
"AHCYL1",0.995138298303365
"AHCYL2",0.198248399061748
"AHDC1",0.831360589489583
"AHI1",NA
"AHNAK",0.960756721121002
"AHNAK2",0.968689758471293
"AHR",0.067591358858916
"AHRR",NA
"AHSA1",0.0327915967634095
"AHSG",0.00564992907057481
"AHSP",NA
"AICDA",NA
"AIDA",0.971580162209321
"AIF1",5.54921440521977e-08
"AIF1L",0.384230547063173
"AIFM1",0.223121576051131
"AIFM2",0.00480243742073542
"AIFM3",NA
"AIG1",0.85839286110688
"AIM2",NA
"AIMP1",0.87352888557521
"AIMP2",0.618346609816246
"AIP",0.000235526888180272
"AIPL1",NA
"AIRE",NA
"AJAP1",NA
"AJUBA",NA
"AK1",0.00175588980497415
"AK2",0.949263098549196
"AK3",0.995700335275797
"AK4",0.473702194788833
"AK5",0.706663384444922
"AK6",NA
"AK7",NA
"AK8",NA
"AK9",NA
"AKAP1",0.674809892974388
"AKAP10",NA
"AKAP11",NA
"AKAP12",2.65847849640711e-05
"AKAP13",0.42410952851942
"AKAP14",NA
"AKAP17A",0.0305820137614673
"AKAP3",NA
"AKAP4",NA
"AKAP5",0.863393328880394
"AKAP6",NA
"AKAP7",NA
"AKAP8",0.915045454820215
"AKAP8L",0.0276750528342473
"AKAP9",0.353648598627222
"AKIP1",NA
"AKIRIN1",NA
"AKIRIN2",NA
"AKNA",NA
"AKNAD1",NA
"AKR1A1",0.970448030727098
"AKR1B1",0.929357049758678
"AKR1B10",NA
"AKR1B15",NA
"AKR1C1",0.755348749955678
"AKR1C2",NA
"AKR1C3",0.89589341169868
"AKR1C4",NA
"AKR1D1",NA
"AKR1E2",NA
"AKR7A2",0.0676785473397906
"AKR7A3",0.306117198385202
"AKR7L",NA
"AKT1",0.206303079370011
"AKT1S1",0.99758941187446
"AKT2",0.118371754430568
"AKT3",0.569653421045768
"AKTIP",0.901063134609806
"ALAD",0.969997815702666
"ALAS1",NA
"ALAS2",NA
"ALB",0.00669970885752401
"ALCAM",0.140759923031977
"ALDH16A1",0.646377070620912
"ALDH18A1",0.995399712501357
"ALDH1A1",0.893080158006808
"ALDH1A2",0.582344944045122
"ALDH1A3",0.221909105082019
"ALDH1B1",0.96905373086537
"ALDH1L1",0.752133086136903
"ALDH1L2",0.466151072697224
"ALDH2",0.589932428499199
"ALDH3A1",0.0483939864462507
"ALDH3A2",0.609472783463147
"ALDH3B1",NA
"ALDH3B2",NA
"ALDH4A1",0.989864005846713
"ALDH5A1",0.384807485364049
"ALDH6A1",0.795061971467452
"ALDH7A1",0.00086306800135104
"ALDH8A1",NA
"ALDH9A1",0.848011310281654
"ALDOA",0.957151602584474
"ALDOB",NA
"ALDOC",0.981639583434561
"ALG1",0.0255520253835732
"ALG10",NA
"ALG10B",NA
"ALG11",NA
"ALG12",NA
"ALG13",0.342702572857017
"ALG14",NA
"ALG1L",NA
"ALG1L2",NA
"ALG2",0.0745519410813936
"ALG3",NA
"ALG5",0.0011111145011837
"ALG6",NA
"ALG8",NA
"ALG9",NA
"ALK",NA
"ALKBH1",NA
"ALKBH2",NA
"ALKBH3",NA
"ALKBH4",0.469925608014458
"ALKBH5",0.00263706487491167
"ALKBH6",NA
"ALKBH7",NA
"ALKBH8",NA
"ALLC",NA
"ALMS1",NA
"ALOX12",NA
"ALOX12B",NA
"ALOX15",NA
"ALOX15B",NA
"ALOX5",2.6247390580109e-06
"ALOX5AP",4.52081030808093e-07
"ALOXE3",NA
"ALPI",NA
"ALPK1",NA
"ALPK2",NA
"ALPK3",NA
"ALPL",0.943452471266633
"ALPP",NA
"ALS2",0.0186019976755999
"ALS2CL",NA
"ALX1",NA
"ALX3",NA
"ALX4",NA
"ALYREF",0.793554782163759
"AMACR",NA
"AMBN",NA
"AMBP",0.00236532934745644
"AMBRA1",NA
"AMD1",NA
"AMDHD1",NA
"AMDHD2",0.556176194761748
"AMELX",NA
"AMELY",NA
"AMER1",NA
